YEAR,QUARTER,ID,RECESS1,RECESS2,RECESS3,RECESS4,RECESS5
2013,1,548,30.0,25.0,20.0,20.0,18.0
2013,1,549,25.0,25.0,15.0,10.0,5.0
2013,1,551,,,,,
2013,1,553,30.0,30.0,20.0,10.0,10.0
2013,1,555,10.0,15.0,15.0,15.0,15.0
2013,1,556,8.0,16.0,8.0,8.0,8.0
2013,1,557,10.0,15.0,20.0,15.0,15.0
2013,1,559,10.0,10.0,10.0,15.0,15.0
2013,1,560,0.0,33.0,20.0,10.0,5.0
2013,1,563,3.12,12.76,14.76,13.4,14.4
2013,1,564,,,,,
2013,1,568,20.0,20.0,15.0,15.0,20.0
2013,1,569,,,,,
2013,1,570,21.0,13.0,11.0,9.0,6.0
2013,1,571,10.0,15.0,15.0,20.0,15.0
2013,1,572,10.0,25.0,25.0,20.0,20.0
2013,2,407,5.0,5.0,5.0,10.0,10.0
2013,2,411,0.0,10.0,5.0,5.0,5.0
2013,2,420,5.0,5.0,10.0,10.0,5.0
2013,2,421,30.0,25.0,20.0,20.0,15.0
2013,2,422,15.0,15.0,15.0,15.0,15.0
2013,2,426,25.0,20.0,25.0,30.0,35.0
2013,2,428,30.0,30.0,15.0,15.0,5.0
2013,2,433,10.0,10.0,10.0,10.0,10.0
2013,2,446,15.0,20.0,15.0,10.0,10.0
2013,2,463,20.0,10.0,5.0,,
2013,2,484,10.0,10.0,8.0,8.0,6.0
2013,2,504,15.0,17.5,20.0,22.5,25.0
2013,2,506,,,,,
2013,2,507,,,,,
2013,2,508,20.0,12.0,10.0,10.0,10.0
2013,2,510,0.0,0.0,0.0,0.0,10.0
2013,2,512,40.0,40.0,40.0,40.0,40.0
2013,2,518,15.0,15.0,15.0,15.0,15.0
2013,2,520,5.0,5.0,5.0,5.0,5.0
2013,2,524,15.0,20.0,15.0,10.0,10.0
2013,2,526,5.0,5.0,5.0,5.0,5.0
2013,2,527,0.0,10.0,20.0,20.0,10.0
2013,2,528,20.0,20.0,15.0,15.0,20.0
2013,2,532,10.0,10.0,5.0,5.0,5.0
2013,2,535,5.0,6.0,5.0,4.0,4.0
2013,2,540,10.0,10.0,10.0,10.0,15.0
2013,2,542,15.0,15.0,15.0,15.0,
2013,2,546,25.0,20.0,20.0,25.0,3.0
2013,2,548,20.0,25.0,20.0,15.0,15.0
2013,2,549,15.0,10.0,5.0,10.0,5.0
2013,2,551,,,,,
2013,2,553,15.0,15.0,15.0,10.0,10.0
2013,2,555,10.0,10.0,10.0,10.0,10.0
2013,2,556,16.0,8.0,8.0,8.0,8.0
2013,2,557,20.0,15.0,15.0,10.0,10.0
2013,2,559,10.0,10.0,10.0,15.0,15.0
2013,2,563,8.44,17.64,14.64,16.2,15.44
2013,2,568,25.0,25.0,25.0,20.0,25.0
2013,2,569,,,,,
2013,2,570,20.0,8.0,7.0,7.0,7.0
2013,2,571,10.0,15.0,15.0,20.0,15.0
2013,2,574,20.0,20.0,20.0,20.0,20.0
2013,3,411,10.0,5.0,5.0,5.0,
2013,3,420,5.0,5.0,5.0,10.0,10.0
2013,3,421,20.0,20.0,20.0,20.0,20.0
2013,3,422,5.0,5.0,5.0,5.0,5.0
2013,3,424,0.0,5.0,6.0,7.0,8.0
2013,3,426,,,,,
2013,3,428,0.0,0.0,15.0,15.0,5.0
2013,3,433,0.0,5.0,5.0,5.0,5.0
2013,3,446,10.0,15.0,10.0,10.0,10.0
2013,3,456,20.0,10.0,10.0,10.0,10.0
2013,3,463,5.0,5.0,5.0,5.0,5.0
2013,3,484,12.0,12.0,12.0,10.0,8.0
2013,3,504,17.5,20.0,22.5,25.0,30.0
2013,3,506,5.0,10.0,15.0,20.0,25.0
2013,3,507,,,,,
2013,3,510,,,,,
2013,3,512,10.0,20.0,30.0,30.0,30.0
2013,3,518,10.0,20.0,20.0,10.0,10.0
2013,3,520,0.0,5.0,5.0,5.0,5.0
2013,3,524,15.0,10.0,10.0,10.0,5.0
2013,3,528,15.0,15.0,10.0,10.0,10.0
2013,3,532,10.0,10.0,5.0,5.0,5.0
2013,3,540,10.0,10.0,10.0,10.0,15.0
2013,3,542,15.0,15.0,15.0,15.0,
2013,3,546,20.0,21.0,22.0,23.0,24.0
2013,3,548,25.0,20.0,20.0,20.0,20.0
2013,3,549,5.0,5.0,10.0,5.0,5.0
2013,3,551,,,,,
2013,3,553,15.0,15.0,15.0,10.0,10.0
2013,3,555,5.0,5.0,5.0,5.0,5.0
2013,3,556,12.0,8.0,8.0,8.0,8.0
2013,3,557,10.0,10.0,10.0,10.0,10.0
2013,3,560,10.0,15.0,10.0,12.0,15.0
2013,3,563,11.28,15.2,19.52,16.48,14.48
2013,3,570,12.0,8.0,5.0,5.0,5.0
2013,3,571,30.0,30.0,25.0,20.0,20.0
2013,3,572,10.0,10.0,10.0,15.0,15.0
2013,3,574,10.0,10.0,12.0,15.0,15.0
2013,3,575,9.8,10.4,10.7,11.7,13.1
2013,3,576,0.6696,1.0373,1.6151,2.5202,3.918
2013,3,577,8.0,9.0,7.0,5.0,8.0
2013,4,407,5.0,5.0,5.0,5.0,5.0
2013,4,420,5.0,10.0,10.0,10.0,10.0
2013,4,421,25.0,20.0,20.0,20.0,20.0
2013,4,422,10.0,10.0,5.0,5.0,5.0
2013,4,426,15.0,20.0,20.0,25.0,35.0
2013,4,428,0.0,15.0,15.0,15.0,5.0
2013,4,429,,,,,
2013,4,433,5.0,5.0,5.0,5.0,5.0
2013,4,446,10.0,15.0,20.0,20.0,20.0
2013,4,463,10.0,20.0,20.0,20.0,20.0
2013,4,504,20.0,22.5,25.0,30.0,30.0
2013,4,506,2.0,10.0,15.0,20.0,20.0
2013,4,507,19.0,5.0,5.0,5.0,5.0
2013,4,508,0.0,10.0,15.0,10.0,5.0
2013,4,510,0.0,0.0,0.0,0.0,0.0
2013,4,512,35.0,20.0,20.0,20.0,20.0
2013,4,518,20.0,20.0,10.0,10.0,10.0
2013,4,520,0.0,0.0,5.0,5.0,10.0
2013,4,524,10.0,10.0,15.0,10.0,10.0
2013,4,526,0.0,5.0,5.0,5.0,5.0
2013,4,527,0.0,5.0,10.0,10.0,20.0
2013,4,532,10.0,10.0,5.0,5.0,5.0
2013,4,535,35.0,5.0,10.0,9.0,8.0
2013,4,540,0.0,0.0,0.0,0.0,0.0
2013,4,542,15.0,15.0,15.0,15.0,
2013,4,546,15.0,16.0,18.0,20.0,22.0
2013,4,548,20.0,24.0,25.0,26.0,27.0
2013,4,549,10.0,5.0,5.0,5.0,5.0
2013,4,553,10.0,10.0,15.0,15.0,15.0
2013,4,555,10.0,10.0,10.0,10.0,10.0
2013,4,557,10.0,10.0,10.0,10.0,10.0
2013,4,559,10.0,15.0,15.0,,
2013,4,563,5.92,11.92,12.2,8.6,9.08
2013,4,568,15.0,10.0,10.0,15.0,20.0
2013,4,569,,,,,
2013,4,570,12.0,7.0,7.0,7.0,6.0
2013,4,571,30.0,30.0,25.0,20.0,20.0
2013,4,572,13.0,10.0,10.0,13.0,14.0
2013,4,574,15.0,12.0,12.0,12.0,15.0
2013,4,576,0.0,0.23,0.51,0.68,0.73
2013,4,577,9.0,6.0,5.0,6.0,7.0
2013,4,579,15.0,10.0,10.0,10.0,10.0
2014,1,407,5.0,5.0,5.0,5.0,5.0
2014,1,411,,,,,
2014,1,420,5.0,5.0,5.0,5.0,5.0
2014,1,421,35.0,25.0,20.0,15.0,15.0
2014,1,422,10.0,10.0,5.0,5.0,5.0
2014,1,424,0.0,5.0,6.0,7.0,8.0
2014,1,426,20.0,25.0,30.0,30.0,35.0
2014,1,428,0.0,0.0,15.0,15.0,5.0
2014,1,429,,,,,
2014,1,433,1.0,5.0,5.0,5.0,5.0
2014,1,446,15.0,15.0,20.0,20.0,20.0
2014,1,463,10.0,5.0,5.0,5.0,5.0
2014,1,484,51.0,11.0,9.0,7.0,5.0
2014,1,504,22.5,25.0,28.0,30.0,32.0
2014,1,506,0.0,10.0,20.0,25.0,25.0
2014,1,507,25.0,8.0,15.0,12.0,15.0
2014,1,508,10.0,5.0,5.0,5.0,5.0
2014,1,510,0.0,0.0,0.0,0.0,0.0
2014,1,512,20.0,20.0,20.0,25.0,25.0
2014,1,520,0.0,0.0,0.0,0.0,5.0
2014,1,524,5.0,5.0,5.0,5.0,5.0
2014,1,527,0.0,0.0,10.0,20.0,20.0
2014,1,532,5.0,5.0,5.0,5.0,5.0
2014,1,535,20.0,10.0,8.0,8.0,8.0
2014,1,542,15.0,15.0,15.0,20.0,20.0
2014,1,546,15.0,16.0,18.0,20.0,22.0
2014,1,548,25.0,23.0,20.0,20.0,20.0
2014,1,549,5.0,5.0,5.0,5.0,5.0
2014,1,553,10.0,10.0,15.0,15.0,15.0
2014,1,555,0.0,0.0,0.0,0.0,0.0
2014,1,556,8.0,8.0,8.0,8.0,8.0
2014,1,557,5.0,5.0,5.0,5.0,5.0
2014,1,559,5.0,5.0,10.0,10.0,10.0
2014,1,563,1.88,7.84,9.72,10.36,13.04
2014,1,568,15.0,15.0,15.0,20.0,20.0
2014,1,569,,,,,
2014,1,570,7.0,8.0,6.0,5.0,5.0
2014,1,571,30.0,25.0,20.0,20.0,25.0
2014,1,572,13.0,10.0,10.0,13.0,14.0
2014,1,574,10.0,10.0,15.0,15.0,15.0
2014,1,575,,,,,
2014,1,576,4.0,3.0,2.0,2.0,1.0
2014,1,577,4.6,6.3,7.8,8.9,9.1
2014,1,578,15.0,5.0,5.0,10.0,10.0
2014,1,579,10.0,5.0,5.0,5.0,5.0
2014,2,407,5.0,5.0,5.0,5.0,5.0
2014,2,420,10.0,10.0,5.0,5.0,5.0
2014,2,421,25.0,20.0,15.0,15.0,15.0
2014,2,422,5.0,5.0,5.0,5.0,5.0
2014,2,426,15.0,20.0,20.0,25.0,30.0
2014,2,428,5.0,15.0,15.0,15.0,5.0
2014,2,429,,,,,
2014,2,433,5.0,5.0,5.0,5.0,5.0
2014,2,446,20.0,20.0,20.0,15.0,15.0
2014,2,463,5.0,15.0,18.0,20.0,20.0
2014,2,484,11.0,9.0,7.0,11.0,12.0
2014,2,504,20.0,25.0,30.0,32.0,35.0
2014,2,506,5.0,10.0,15.0,20.0,25.0
2014,2,508,,,,,
2014,2,510,0.0,0.0,0.0,5.0,5.0
2014,2,512,,,,,
2014,2,518,5.0,15.0,20.0,15.0,10.0
2014,2,520,5.0,5.0,5.0,5.0,5.0
2014,2,524,10.0,5.0,5.0,5.0,5.0
2014,2,526,5.0,5.0,5.0,5.0,5.0
2014,2,532,,,,,
2014,2,533,5.0,10.0,15.0,15.0,20.0
2014,2,535,5.0,10.0,10.0,10.0,10.0
2014,2,542,,,,,
2014,2,546,2.0,5.0,8.0,12.0,15.0
2014,2,548,10.0,15.0,15.0,20.0,20.0
2014,2,549,5.0,5.0,5.0,5.0,5.0
2014,2,553,10.0,10.0,15.0,15.0,15.0
2014,2,555,15.0,15.0,15.0,15.0,15.0
2014,2,556,7.6,7.6,7.6,7.6,15.2
2014,2,557,5.0,5.0,7.0,10.0,12.0
2014,2,559,5.0,5.0,10.0,10.0,10.0
2014,2,563,5.56,16.04,14.68,16.92,16.08
2014,2,568,20.0,15.0,15.0,20.0,25.0
2014,2,569,,,,,
2014,2,570,6.0,6.0,5.0,5.0,5.0
2014,2,572,10.0,10.0,12.0,13.0,14.0
2014,2,574,10.0,15.0,15.0,15.0,20.0
2014,2,576,13.0396,11.2591,10.3897,9.302,8.1647
2014,2,577,4.2,7.4,5.5,17.9,13.8
2014,2,578,0.0,0.0,5.0,10.0,10.0
2014,2,579,5.0,5.0,5.0,5.0,5.0
2014,3,411,,,,,
2014,3,420,5.0,5.0,5.0,5.0,5.0
2014,3,421,15.0,20.0,15.0,15.0,15.0
2014,3,422,5.0,8.0,8.0,8.0,8.0
2014,3,426,15.0,20.0,20.0,25.0,30.0
2014,3,428,0.0,15.0,15.0,15.0,15.0
2014,3,433,5.0,5.0,5.0,5.0,5.0
2014,3,446,15.0,15.0,15.0,20.0,20.0
2014,3,463,3.0,15.0,20.0,22.0,23.0
2014,3,484,11.0,9.0,7.0,11.0,12.0
2014,3,504,20.0,25.0,30.0,33.0,35.0
2014,3,506,1.0,5.0,10.0,15.0,20.0
2014,3,507,10.0,10.0,15.0,15.0,18.0
2014,3,508,5.0,5.0,5.0,5.0,5.0
2014,3,510,0.0,0.0,0.0,0.0,10.0
2014,3,512,30.0,20.0,10.0,15.0,15.0
2014,3,518,10.0,10.0,15.0,10.0,5.0
2014,3,520,0.0,0.0,5.0,5.0,5.0
2014,3,524,5.0,5.0,5.0,10.0,10.0
2014,3,526,5.0,5.0,5.0,5.0,5.0
2014,3,527,0.0,10.0,10.0,15.0,15.0
2014,3,532,5.0,5.0,5.0,5.0,5.0
2014,3,535,10.0,8.0,8.0,7.0,7.0
2014,3,542,5.0,10.0,15.0,15.0,15.0
2014,3,546,2.0,5.0,8.0,12.0,15.0
2014,3,548,15.0,17.0,20.0,22.0,23.0
2014,3,549,2.5,5.0,5.0,5.0,5.0
2014,3,553,10.0,10.0,15.0,15.0,20.0
2014,3,555,10.0,10.0,10.0,10.0,10.0
2014,3,556,7.6,7.6,7.6,7.6,15.2
2014,3,557,5.0,5.0,10.0,10.0,10.0
2014,3,559,5.0,10.0,15.0,0.0,0.0
2014,3,563,8.96,12.16,18.32,15.84,16.2
2014,3,568,25.0,25.0,25.0,30.0,30.0
2014,3,569,,,,,
2014,3,570,5.0,5.0,5.0,5.0,4.9192
2014,3,572,10.0,10.0,12.0,13.0,13.0
2014,3,574,5.0,10.0,15.0,15.0,20.0
2014,3,575,,,,,
2014,3,577,4.2,7.9,7.5,8.2,8.5
2014,3,578,0.0,5.0,5.0,5.0,10.0
2014,3,579,5.0,10.0,15.0,10.0,15.0
2014,3,580,5.0,5.0,10.0,10.0,20.0
2014,4,411,,,,,
2014,4,421,10.0,15.0,10.0,15.0,15.0
2014,4,422,5.0,8.0,8.0,8.0,8.0
2014,4,423,,,,,
2014,4,426,20.0,20.0,25.0,30.0,30.0
2014,4,428,10.0,10.0,10.0,10.0,10.0
2014,4,429,,,,,
2014,4,433,5.0,5.0,5.0,5.0,5.0
2014,4,446,15.0,15.0,15.0,20.0,20.0
2014,4,484,9.0,9.0,9.0,9.0,9.0
2014,4,504,20.0,25.0,30.0,33.0,35.0
2014,4,506,10.0,15.0,15.0,15.0,15.0
2014,4,507,13.0,15.0,18.0,12.0,12.0
2014,4,510,0.0,0.0,0.0,0.0,0.0
2014,4,512,10.0,20.0,25.0,25.0,30.0
2014,4,518,5.0,10.0,15.0,10.0,10.0
2014,4,520,5.0,5.0,10.0,10.0,10.0
2014,4,524,5.0,5.0,5.0,10.0,10.0
2014,4,526,5.0,5.0,5.0,5.0,5.0
2014,4,527,5.0,10.0,20.0,25.0,25.0
2014,4,533,10.0,5.0,5.0,10.0,15.0
2014,4,535,8.0,10.0,10.0,10.0,10.0
2014,4,542,5.0,10.0,15.0,15.0,15.0
2014,4,546,8.0,10.0,12.0,14.0,16.0
2014,4,548,23.0,24.0,23.0,22.0,21.0
2014,4,549,0.0,2.5,3.75,5.0,5.0
2014,4,553,10.0,10.0,15.0,15.0,20.0
2014,4,555,5.0,5.0,5.0,5.0,5.0
2014,4,556,7.6,7.6,7.6,11.4,15.2
2014,4,557,15.0,10.0,10.0,10.0,5.0
2014,4,559,5.0,10.0,10.0,,
2014,4,560,0.0,5.0,5.0,10.0,15.0
2014,4,563,1.8,9.12,10.48,8.36,8.08
2014,4,568,20.0,25.0,25.0,30.0,30.0
2014,4,569,,,,,
2014,4,570,2.0,3.0,3.0,3.0,5.0
2014,4,572,10.0,10.0,12.0,13.0,13.0
2014,4,574,5.0,10.0,10.0,15.0,15.0
2014,4,575,,,,,
2014,4,577,7.9,8.7,4.6,4.5,9.0
2014,4,578,0.0,5.0,5.0,5.0,10.0
2014,4,579,5.0,10.0,5.0,5.0,5.0
2015,1,411,,,,,
2015,1,421,10.0,10.0,10.0,15.0,15.0
2015,1,422,5.0,8.0,8.0,8.0,10.0
2015,1,423,,,,,
2015,1,426,15.0,15.0,18.0,20.0,20.0
2015,1,428,15.0,15.0,15.0,7.0,5.0
2015,1,429,,,,,
2015,1,433,10.0,10.0,10.0,10.0,10.0
2015,1,456,,,,,
2015,1,504,20.0,25.0,25.0,30.0,35.0
2015,1,506,10.0,12.5,15.0,17.5,20.0
2015,1,507,12.0,9.0,10.0,10.0,12.0
2015,1,508,10.0,10.0,10.0,10.0,10.0
2015,1,510,0.0,0.0,0.0,0.0,10.0
2015,1,512,5.0,10.0,15.0,20.0,15.0
2015,1,518,5.0,10.0,15.0,10.0,10.0
2015,1,520,10.0,10.0,10.0,10.0,10.0
2015,1,524,5.0,5.0,5.0,10.0,10.0
2015,1,527,0.0,10.0,15.0,15.0,25.0
2015,1,542,5.0,10.0,15.0,15.0,15.0
2015,1,546,5.0,8.0,10.0,12.0,14.0
2015,1,548,18.0,18.0,17.0,17.0,20.0
2015,1,549,2.5,3.75,5.0,5.0,5.5
2015,1,553,10.0,10.0,15.0,15.0,20.0
2015,1,555,5.0,5.0,5.0,5.0,5.0
2015,1,556,7.6,7.6,7.6,11.4,15.2
2015,1,557,5.0,5.0,5.0,5.0,5.0
2015,1,559,5.0,7.0,9.0,10.0,10.0
2015,1,563,3.4,9.8,11.84,11.6,13.96
2015,1,568,15.0,15.0,20.0,20.0,20.0
2015,1,569,,,,,
2015,1,570,6.0,9.0,10.0,10.0,6.0
2015,1,572,10.0,10.0,12.0,13.0,13.0
2015,1,574,5.0,10.0,15.0,15.0,20.0
2015,1,575,,,,,
2015,1,577,6.2,4.3,4.1,6.4,8.0
2015,1,578,10.0,5.0,5.0,5.0,5.0
2015,1,579,5.0,5.0,5.0,7.0,8.0
2015,1,580,5.0,5.0,15.0,15.0,15.0
2015,2,411,,,,,
2015,2,422,5.0,8.0,8.0,8.0,10.0
2015,2,424,,,,,
2015,2,426,25.0,20.0,20.0,20.0,25.0
2015,2,428,10.0,10.0,10.0,5.0,5.0
2015,2,429,,,,,
2015,2,433,10.0,10.0,10.0,10.0,10.0
2015,2,456,,,,,
2015,2,463,,10.0,10.0,10.0,30.0
2015,2,484,11.0,9.0,7.0,11.0,12.0
2015,2,504,20.0,25.0,30.0,33.0,35.0
2015,2,506,20.0,15.0,10.0,15.0,25.0
2015,2,507,12.0,12.0,12.0,20.0,15.0
2015,2,510,0.0,0.0,0.0,0.0,50.0
2015,2,512,40.0,30.0,30.0,30.0,30.0
2015,2,518,5.0,10.0,15.0,15.0,15.0
2015,2,520,5.0,5.0,5.0,5.0,5.0
2015,2,523,15.0,17.0,16.0,17.0,15.0
2015,2,527,15.0,15.0,20.0,20.0,20.0
2015,2,532,5.0,5.0,5.0,15.0,5.0
2015,2,533,20.0,15.0,15.0,15.0,15.0
2015,2,535,3.0,5.0,5.0,15.0,7.0
2015,2,542,5.0,10.0,15.0,15.0,15.0
2015,2,546,5.0,10.0,15.0,20.0,25.0
2015,2,548,20.0,18.0,17.0,25.0,25.0
2015,2,549,4.0,5.0,5.0,10.0,5.0
2015,2,555,10.0,10.0,10.0,25.0,10.0
2015,2,556,0.0,3.36,6.73,13.46,6.73
2015,2,557,10.0,5.0,5.0,10.0,10.0
2015,2,559,5.0,7.0,9.0,10.0,10.0
2015,2,560,10.0,15.0,20.0,20.0,10.0
2015,2,563,13.92,20.28,15.28,17.36,17.84
2015,2,568,15.0,20.0,20.0,25.0,25.0
2015,2,569,,,,,
2015,2,570,29.0,8.0,10.0,10.0,5.0
2015,2,572,10.0,10.0,12.0,13.0,13.0
2015,2,574,20.0,15.0,15.0,20.0,20.0
2015,2,575,,,,,
2015,2,576,11.0,11.4,11.7,11.4,11.6
2015,2,577,12.0,10.0,9.0,7.0,7.0
2015,2,578,0.0,5.0,5.0,15.0,5.0
2015,2,579,5.0,5.0,7.0,12.0,7.0
2015,2,580,5.0,5.0,15.0,15.0,15.0
2015,2,581,5.0,5.0,5.0,5.0,5.0
2015,3,411,,,,,
2015,3,421,5.0,10.0,10.0,15.0,15.0
2015,3,422,8.0,9.0,9.0,9.0,10.0
2015,3,424,,,,,
2015,3,426,10.0,15.0,15.0,20.0,20.0
2015,3,428,10.0,10.0,10.0,5.0,5.0
2015,3,433,5.0,5.0,5.0,5.0,5.0
2015,3,456,,,,,
2015,3,463,5.0,5.0,10.0,10.0,15.0
2015,3,484,10.0,8.0,7.0,10.0,11.0
2015,3,504,20.0,25.0,30.0,30.0,30.0
2015,3,506,0.0,10.0,10.0,10.0,10.0
2015,3,508,5.0,10.0,15.0,15.0,15.0
2015,3,510,0.0,0.0,10.0,10.0,10.0
2015,3,512,10.0,30.0,30.0,30.0,30.0
2015,3,518,15.0,15.0,20.0,15.0,15.0
2015,3,520,10.0,10.0,10.0,10.0,10.0
2015,3,527,5.0,5.0,10.0,15.0,25.0
2015,3,528,5.0,5.0,20.0,20.0,20.0
2015,3,533,5.0,10.0,15.0,15.0,15.0
2015,3,535,10.0,8.0,8.0,8.0,8.0
2015,3,542,5.0,10.0,15.0,20.0,15.0
2015,3,546,3.0,10.0,15.0,20.0,25.0
2015,3,548,20.0,20.0,21.0,22.0,25.0
2015,3,549,5.0,5.0,10.0,5.0,10.0
2015,3,553,15.0,15.0,20.0,15.0,15.0
2015,3,555,10.0,10.0,10.0,10.0,10.0
2015,3,557,0.004,0.0498,1.0558,1.9373,4.372
2015,3,559,2.0,7.0,10.0,10.0,10.0
2015,3,560,5.0,15.0,20.0,15.0,10.0
2015,3,563,9.64,14.32,16.0,13.68,13.36
2015,3,568,10.0,20.0,25.0,25.0,25.0
2015,3,569,,,,,
2015,3,570,8.0,8.0,5.0,5.0,5.0
2015,3,572,10.0,10.0,12.0,13.0,13.0
2015,3,574,10.0,10.0,20.0,15.0,15.0
2015,3,575,,,,,
2015,3,576,10.0,10.0,20.0,15.0,15.0
2015,3,577,9.0,7.0,10.0,5.0,5.0
2015,3,578,0.0,0.0,15.0,5.0,5.0
2015,3,579,2.0,5.0,12.0,7.0,7.0
2015,3,581,5.0,5.0,5.0,5.0,5.0
2015,4,411,,,,,
2015,4,421,5.0,10.0,10.0,15.0,15.0
2015,4,422,7.0,10.0,10.0,10.0,10.0
2015,4,424,,,,,
2015,4,426,15.0,20.0,20.0,25.0,25.0
2015,4,428,10.0,20.0,10.0,15.0,15.0
2015,4,429,,,,,
2015,4,433,5.0,10.0,10.0,10.0,10.0
2015,4,456,,,,,
2015,4,463,10.0,10.0,15.0,20.0,30.0
2015,4,472,5.0,15.0,5.0,5.0,5.0
2015,4,484,10.0,8.0,7.0,10.0,11.0
2015,4,504,10.0,15.0,20.0,25.0,30.0
2015,4,506,10.0,15.0,10.0,10.0,10.0
2015,4,507,5.0,15.0,12.0,15.0,15.0
2015,4,508,5.0,15.0,20.0,20.0,20.0
2015,4,510,0.0,0.0,0.0,0.0,0.0
2015,4,518,15.0,20.0,20.0,15.0,15.0
2015,4,520,5.0,10.0,10.0,10.0,15.0
2015,4,523,18.0,20.0,22.0,22.0,20.0
2015,4,524,5.0,5.0,5.0,10.0,10.0
2015,4,528,5.0,20.0,20.0,20.0,20.0
2015,4,532,5.0,5.0,5.0,10.0,10.0
2015,4,533,15.0,20.0,25.0,25.0,30.0
2015,4,535,5.0,15.0,5.0,5.0,5.0
2015,4,540,,,,,
2015,4,542,10.0,10.0,10.0,10.0,15.0
2015,4,546,5.0,10.0,15.0,20.0,25.0
2015,4,548,20.0,21.0,25.0,27.0,28.0
2015,4,549,2.5,10.0,5.0,5.0,7.5
2015,4,553,5.0,15.0,15.0,15.0,15.0
2015,4,555,10.0,15.0,15.0,15.0,15.0
2015,4,556,3.36,3.36,6.73,13.46,6.73
2015,4,557,5.0,10.0,15.0,15.0,15.0
2015,4,559,5.0,10.0,15.0,15.0,15.0
2015,4,563,4.84,9.64,9.72,9.28,8.72
2015,4,568,10.0,20.0,20.0,20.0,25.0
2015,4,569,,,,,
2015,4,570,12.0,15.0,10.0,5.0,5.0
2015,4,572,11.0,12.0,12.0,13.0,13.0
2015,4,574,5.0,15.0,15.0,20.0,20.0
2015,4,575,,,,,
2015,4,576,10.0,20.0,10.0,10.0,10.0
2015,4,578,0.0,10.0,10.0,5.0,5.0
2015,4,579,5.0,10.0,8.0,7.0,7.0
2016,1,421,10.0,10.0,15.0,20.0,25.0
2016,1,422,5.0,5.0,5.0,5.0,5.0
2016,1,424,,,,,
2016,1,426,25.0,25.0,30.0,30.0,35.0
2016,1,433,15.0,15.0,20.0,20.0,20.0
2016,1,456,,,,,
2016,1,472,10.0,15.0,20.0,20.0,25.0
2016,1,484,16.0,12.0,12.0,16.0,16.0
2016,1,504,25.0,15.0,20.0,22.0,25.0
2016,1,506,15.0,15.0,15.0,15.0,15.0
2016,1,507,5.0,25.0,25.0,25.0,25.0
2016,1,508,10.0,10.0,10.0,10.0,10.0
2016,1,510,20.0,10.0,0.0,0.0,0.0
2016,1,512,20.0,30.0,30.0,40.0,50.0
2016,1,518,20.0,20.0,20.0,15.0,15.0
2016,1,520,10.0,10.0,10.0,15.0,15.0
2016,1,524,10.0,10.0,15.0,15.0,20.0
2016,1,527,10.0,10.0,10.0,20.0,20.0
2016,1,528,20.0,20.0,30.0,30.0,30.0
2016,1,532,5.0,5.0,10.0,25.0,25.0
2016,1,533,25.0,30.0,30.0,35.0,35.0
2016,1,535,12.0,10.0,10.0,10.0,11.0
2016,1,542,10.0,10.0,10.0,10.0,15.0
2016,1,546,5.0,10.0,15.0,20.0,25.0
2016,1,548,40.0,40.0,35.0,30.0,30.0
2016,1,549,10.0,13.0,13.0,10.0,15.0
2016,1,553,15.0,10.0,15.0,15.0,20.0
2016,1,555,10.0,10.0,10.0,10.0,10.0
2016,1,556,3.36,6.73,13.46,13.46,13.46
2016,1,557,20.0,15.0,15.0,10.0,10.0
2016,1,563,13.76,17.68,14.8,14.92,13.8
2016,1,568,25.0,25.0,25.0,25.0,25.0
2016,1,569,,,,,
2016,1,570,15.0,11.0,10.0,10.0,10.0
2016,1,572,15.0,15.0,14.0,14.0,14.0
2016,1,574,10.0,15.0,15.0,20.0,25.0
2016,1,576,25.0,20.0,20.0,20.0,25.0
2016,1,577,12.0,8.0,5.0,3.0,3.0
2016,1,578,5.0,10.0,10.0,10.0,10.0
2016,1,579,10.0,5.0,7.0,7.0,8.0
2016,2,421,10.0,10.0,15.0,20.0,25.0
2016,2,422,10.0,10.0,10.0,10.0,10.0
2016,2,424,,,,,
2016,2,426,25.0,25.0,30.0,30.0,35.0
2016,2,429,,,,,
2016,2,433,15.0,15.0,15.0,20.0,20.0
2016,2,446,25.0,20.0,15.0,15.0,15.0
2016,2,456,,,,,
2016,2,463,8.0,15.0,18.0,20.0,20.0
2016,2,472,15.0,15.0,15.0,25.0,20.0
2016,2,484,16.0,14.0,12.0,13.0,16.0
2016,2,504,5.0,15.0,20.0,20.0,20.0
2016,2,506,5.0,5.0,10.0,10.0,10.0
2016,2,507,10.0,25.0,20.0,15.0,25.0
2016,2,508,10.0,20.0,20.0,25.0,25.0
2016,2,510,0.0,0.0,0.0,0.0,0.0
2016,2,518,10.0,25.0,25.0,15.0,25.0
2016,2,520,5.0,5.0,5.0,10.0,15.0
2016,2,523,33.0,31.0,26.0,23.0,20.0
2016,2,524,20.0,20.0,20.0,20.0,20.0
2016,2,532,5.0,5.0,10.0,10.0,10.0
2016,2,533,25.0,30.0,30.0,35.0,35.0
2016,2,535,10.0,10.0,12.0,14.0,15.0
2016,2,542,10.0,10.0,10.0,10.0,10.0
2016,2,546,5.0,10.0,15.0,20.0,25.0
2016,2,548,30.0,31.0,32.0,32.0,32.0
2016,2,549,10.0,13.0,10.0,15.0,10.0
2016,2,553,15.0,10.0,15.0,15.0,20.0
